rest_name,user_id,rating
Ria & Kathy's Pizzeria,148,2
Royal Indian Biryani,148,4
Mr Fries & Mrs Maggie,148,3
Hriday Fine Dine,148,5
Pushpak Restaurant & Bar,148,2
Soak - Novotel,148,4
Todo Mia,148,2
Sanika Ice Cream Parlor,148,2
Mint,148,0
Wok Masters,148,0
Avadhoot Restaurant,148,0
Green9 Restaurant,148,1
Hotel Kaajawa Garden Restaurant,148,2
Thai Chin,148,4
Ancient Andhra,148,5
Pyaasa Point,148,1
The Madras Cafe,148,2
Sai’s Cake & Shake,148,5
Samrudhi Snacks & Dosa Center,148,2
Cafe Uniq Aroma,148,3
Urbano Pizzas,148,5
The Greedy Man Pizzeria & Bar,148,3
LE SHAWARMA,148,4
Simply Scrumptious,148,3
Krustys Bistro,148,5
Cafe Old Skool,148,2
Janak,148,2
Greenwood Resort,149,0
New Girija Restaurant & Bar,149,3
Sanika,149,3
The Kashmir Ice Cream And Snacks,149,1
Oos ka Joos,149,0
Twenty Nine All Day Dining,149,2
Cafe Hormuz,149,2
Cake Choice,149,4
Engineer's Cafe,149,0
Asia Seven,149,0
Jay Ganesh Bhel & Panipuri,149,0
Suvarn,149,5
Hotel Chaitanya,149,3
Bindaas Bawarchi,149,5
Dwar Cafe,149,4
My Food Planet,149,5
JK's Food Hub,149,0
Zillionth Bistro,149,5
Nartaki,149,0
Sahyadri Misal,149,3
Samarth Pav Bhaji Juice Centre,149,3
Hotel Vaishali Veg Non-Veg,149,5
Pride Kitchen Hyderabadi Biryani,149,4
Hotel Vrindavan,149,5
Whispering Windows,149,5
Bread Bar,149,1
Behesht Restaurant And Cafe,149,2
Andhra Hyderabad Biryani,149,0
Mr.Fries,149,1
Banajaras Homely Kitchen,149,4
Hotel Sai,149,4
Misal Spot,149,3
Hunger Cafe,149,5
PIE - Pan India Eatery,149,0
Palvi Pure Veg,149,2
Meals Parcel,149,4
Utsav Family Garden Restaurant,149,5
Tabakh,149,4
Food Knight,149,1
Misal Villa,149,5
Ruchi Snacks Centre,149,3
Mix@36 - The Westin,149,5
Mumma's Kitchen,150,4
Wholesome Box,150,3
Bingo Kitchen,150,3
Greedy's Cafe,150,5
Post 91 - Infinity Rooftop Restaurant,152,3
Meher's Food Treat,150,1
Shreya Snacks Centre,150,0
Pune Darbar Biryani House,150,3
Hotel Abhipriti,150,0
24foods.in,150,1
Destine Cafe,150,5
Shree Ji Ice Cream,150,4
Hotel Shree Sagar - Biryani House,150,0
Hotel Gurukripa,150,1
Paradisse Biryani,150,0
Pooja Snack Center,150,3
Indian Zing,150,0
Bombay Cafe,150,4
Royal Meals,150,2
Dilli Biryani House,150,1
Tawakkal Meals,150,0
Mom's Kitchen,150,5
Hotel Sairaj,150,0
Cafe Studio,150,1
Comics And Brics Cafe,150,5
China Wale,150,4
Wah Maratha,150,0
Radha,150,2
Satvik Veg Non Veg Family Restaurant,150,4
Patio The Bakehouse,150,4
Cafe Choco Craze,150,0
Hyderabad Dum Biryani,150,3
The Pune Bistro,150,5
Lanterns,150,3
Grillers,151,0
Adicci,151,0
Hotel Patilwada Shakha 3,151,0
Myfroyoland,151,3
Lai Bhari Hotel,151,0
Sufi's,151,4
Perch - All Day All Night,151,4
Burrraah,151,0
Kolhapuri Mirchi,151,1
Restro The Pasta,151,4
Zaika Seek Kabab & Chinese Center,151,1
Hotel Aarogana,151,2
Hotel Reddy,151,4
Burger4U,151,0
Aditya Pure Veg,151,3
Alpha Q,151,1
Nagpuri Saoji,151,4
The Bombay South,151,1
Cafe People 24,151,1
Satvik Homemade Jain Foods,151,0
Fruit County,151,3
Misal Cafe,151,0
Anna's Den,151,1
Roti Shoti Aur Kabab,151,5
Swad,151,4
Malik's Biryani,151,0
Misal Ani Barach Kahi,151,4
MH 12 Momos Junction,151,0
Fryers Kitchen,151,4
Pot De Fusion,151,4
Ayush Caterers,151,3
Taru's Cakes,151,1
Farmaaish Veg Non Veg,151,0
Celebration - Mercure,151,2
Hotel Soham,151,4
Breakfast Corner,152,2
Diamond Hyderabad Bawarchi,152,5
Pune Coffee & Burger,152,0
Hangout Cafe,152,2
Annapurna Caterers,152,3
Gara's Cafe,152,1
Jayashree Pavbhaji & Juice Bar,152,1
Burger Point,152,3
Indian Barbecue & Grill,152,3
Maharaja Dhaba,152,4
Shree Snacks Center,152,3
Chai Tapri,152,4
Hotel Rayba,152,5
Jagdamba Hotel,152,0
Rice Wise,152,5
Chandani Park,152,1
Brahma Refreshment,152,4
Zaytun Restaurant & Cafe,152,2
Hotel Shivam,152,3
Cafe Tornado,152,4
Royal Palace,152,5
Hotel Sarja,152,2
Cream Centre,152,4
Flavours,152,0
Tarang,152,4
LE SHAWARMA,152,5
New Royal Chinese,152,4
Tiktok Briyani House,152,4
ALC Bar & Bites,152,5
Sai Cafe Crunch,152,0
Cric Cafe,152,4
Hotel Arnav,152,4
Kathi Junction,152,4
Kerala House,152,4
Infinity Cafe,152,0
Sakshi Hotel,152,0
Biryani Bowl,152,5
Blue Box Pizza,152,0
Burger Love,152,3
Madhava's,152,4
Vanashree Garden Restaurant,152,0
Cream California,152,4
Little Cube Cafe,152,0
KGN Special Biryani,152,0
Eateria - The Foodie's Place,153,0
The Foodies Katta,153,3
Brother's Kitchen,153,1
Brawny Food Company,153,1
Sai Cafe Katta,153,1
Shipyard,153,1
Cakesmith By Prabjot,153,2
Veera Fast Food,153,3
Cake Bites,153,2
Mourya Snacks & Juicebar,153,3
Refuel Lounge & Bar,153,5
Cafe Twilight,153,2
Hop In The Neighborhood Bar,153,0
Sai Cafe Katta,153,1
Cafe Ex Animo,153,4
Indian Tadka Express,153,4
Hong-Kong Noodle Company,153,5
Maharaja,153,3
Royal Cafe,153,0
Assal Amravati MH 27,153,0
Hydrabadi Special,153,2
Cafe Bonjour,153,3
Stats Rooftop Sports Lounge,153,3
Dolchii,153,5
Hotel Daawat-E-Punjab Veg Non-Veg,153,5
Green Leaf,153,1
Anushree Pure Veg Family Restaurant,153,1
I-POT Biryani,153,1
Datta Bhel,153,1
Ya Garib Nawaz Dum Biryani House,153,0
Andeywala,153,3
Shreenath Food Hub,154,4
Shree Ashapuri Dining Hall,154,2
Dwarka Chaha and Wadewale,154,4
Vishal Chinese Food,154,0
Malhar Khanaval,154,4
Food 365,154,3
Big Bite Biryani,154,5
Indori Special Namkeen,154,2
MB Express,154,0
Mayur Pav Bhaji & Juice Bar,154,0
Koyla Dum Biryani,154,4
Hotel Shree Sagar - Biryani House,154,5
Freshia Cold Press Juice Bar,154,5
Vandana,154,3
China Chufang,154,2
Aapki Rasoi,154,0
Hotel Rubab,154,0
Fun Food Masti,154,4
Spice Stories,154,0
Cafe Hashtag Three,154,3
A 2 Z Spicy,154,4
Cheezy,154,4
Honey Singh Parathewala,154,2
Café Rio,154,3
Momaya Caterers,154,5
The Weastern Food,154,1
R K Kitchen,154,3
Snakshak,154,0
National Kitchen And Bar,154,1
Queens Maggie Fries,154,5
Mom's Magic,154,0
JD Cafe,154,5
Ocean's 11,154,3
Hunger Mate,154,2
The Ace Cafe,154,3
Zero Gravity Bar N Kitchen,154,1
Aab-o-Daana,154,3
Red Chillies,154,3
Hotel Malhar,154,4
Cafe Royal Villa,154,1
SV Foods,154,3
DM Cafe,154,2
Chawlas2,154,5
Punjabi Dhaba,154,5
Cafe Corner,154,5
Hungry Bird,154,3
Maharaj Chinese Center,155,1
Waah Pune,155,0
AJ's Kitchen,155,0
Hotel Garva Garden Restaurant Veg Non Veg,155,2
Cafe SD,155,5
RS Assal Marathi Restaurant,155,2
Wada By Hotel Gavran Tadka,155,0
Copper Handi,155,2
Hotel Maharaja,155,1
Sampan Restaurant,155,3
Cafe Rubab,155,2
Geeta Dining Hall,155,2
Appa's Gurudev Sandwich & Pizza Corner,155,5
Karishma Mount View Dhaba,155,1
Wah Punjab,155,5
Mealo.in,155,3
Reddy's Fast Food,155,1
Poona Hotel,155,1
Pet Pooja Indian & Chinese Restaurant,155,0
MoMo 2Go - Courtyard By Marriott Pune Hinjewadi,155,1
Hot Momo's And Burger,155,4
Shamiaana The SitOut Place,155,2
Shree Jai Raj hotel,155,3
Hotel Jayashree,155,3
Aapla Corner,155,0
D K Khan Caterers,155,1
Aquarius Resort,155,1
Hotel Kohinoor,155,1
Nawabi Biryanis And Kheema,155,0
Ranjae Family Resto,155,0
Sakshi Biryani House,155,5
Payatha - Ethnic Foothill Restaurant,155,0
Fish Boat,155,1
Rainbow Food Park,155,4
Vishay Snacks,156,0
NewStar,156,3
Bermuda Pizza,156,1
Tittus Chinese,156,4
Shree Inn,156,2
Bismillah Biryani House,156,5
Poonam Hotel,156,5
Super Bowl,156,0
Wild Sugar Patisserie & Cafe,156,2
Night Feeder's,156,0
Tejal,156,1
Hotel Andhra Mess,156,5
The Galaxy Cafe,156,3
Cafe Creamy Nuts,156,5
Chakrapani Bhel And Tea,156,3
PapaJee's,156,3
Sandwich 24,156,2
Asha  Restaurant,156,0
The Chinese Corner,156,0
Urban Hippies,156,1
Shantai Zunka Bhakar Kendra,156,3
Chinese Spot,156,3
5 To 5 Restaurant,156,4
Parcel King,156,1
Tandoori Tadka,156,1
Foodsway Caffe Express,156,5
Hotel Rajwada,156,0
Khana Khazana,156,4
Shahi Hotel,156,3
Konkan Swad,156,4
Besto Foods & Ice cream,156,2
Hunger's Bite,156,1
Burger House,156,4
Texas Kitchen,156,2
Girivihar Dining Club,156,3
J1 FAMILY RESTAURANT,156,3
The Puneri Breakfast,156,0
Nanumal Bhojraj,156,2
Hyderabadi Darbar,156,2
Mr. Chopsticks,156,3
Al Zayaka Biryani House,156,4
Food Favourite Xpress,156,0
All-Ways Pure Veg,156,4
Hotel Swad,157,1
Hotel Maharaja,157,0
Rajusheth Misalwale,157,1
Hotel Kaveri,157,0
Kulfees Hub,157,1
Paaji's Paratha House,157,1
Captain Coffee,157,2
Annapurna Pure Veg,157,2
Snehal Bhojnalay,157,5
Bollywood Cafe,157,4
New Poona Bakery Cafe,157,0
Yes Biryani,157,1
Route 24 - The Hide Out Cafe,157,5
Samrudhi Snacks & Dosa Center,157,5
Sri Satyadeva Hotel,157,5
Nirvana's Delhi Curry,157,3
Sai Snacks - Sai Loni Dosa,157,0
Hotel Yedeshwari,157,1
Layers Sandwich,157,1
Amazer,157,4
Southentic,157,1
Hotel Surabhi,157,5
Kafe Milano,157,5
Ashok Pure Veg,157,1
Cafe  Barkat,157,0
Sadguru Misal House,157,2
Rajveer Pure Veg,157,3
Star Of India Restaurant,157,0
The Cake Studio & Cafe,157,3
Anda Ghotala,157,2
EDP Family Restaurant,157,1
Highwayz,157,3
Mini Meals,157,5
Saraswati New Chinese,157,0
Chak De Akkha Masoor,157,0
Desi Tadka,157,1
Poona Burger Project,157,0
Gourmand Food Truck,157,0
Hotel Padmanabh Pure Veg,157,0
Time Plz,157,2
Chinese Street,157,1
Playboy Beer Garden,6,5
Annamayya Restaurant,157,3
Panjabi Kitchen,157,0
Madhav Veg Non-veg,158,0
Hotel Samai Palace,158,3
Sachin Restaurant,158,2
Hotel Soundarya,158,0
Dabbawala,158,3
Fish N Rolls,158,3
Luveggz,158,3
Nayab,158,1
Murli Best Bhelpuri,158,4
Hotel Mhavra Bakra,158,5
Ayesha Barkat Biryani House,158,2
Omkar Pure Veg,158,5
Hotel Pm To Am,158,2
Curry and Spice,158,3
Sam & Sam,158,1
Bossa Nova,158,0
Jai Maa Pitambara,158,0
Hotel Malhar,158,3
Relax Corner,158,5
Nation 52 Kitchens,158,1
Yeshuchi Daya Snacks Center,158,4
Akash Tiffin Centre,158,0
Momo Bistro,158,1
The Sugar Box,158,3
Bhojnum.com,158,1
Hotel New Relax,158,3
Hotel Sahil,158,5
Ziya's BBQ & Grills,158,0
Cavura Pizza and Grill,158,3
Gupte's Food Delight,158,2
Fuapullo,158,1
Kohinoor Delhi Chaat,158,2
Flavours by Gurpreet,158,5
National's Kitchen & Bar,158,1
Tamboli Biryani House,158,5
Sau - Bhagya Choupati,158,3
Zaika Seek Kabab & Chinese Center,159,1
Grub Shub,159,1
Hotel Gayatri,159,2
Spice Mantra,159,3
Naivedyam,159,2
Mr Fries & Mrs Maggie,159,5
Irani Chai Cafe,159,1
Tandoorkar's Kitchen,159,3
A1 Famous Caterers,159,3
Salt and Pepper,159,0
Bakasur,159,1
Chocoistry,159,2
Royal Castle,159,1
Western Momos,159,5
Danish Darbar Caterers,159,5
Jogeshwari Misal,159,1
South Indian Crave Hub,159,2
Trimurti  Holiday Resort,159,2
Sanket's Barbeque Delight,159,1
Hotel New Luqma,159,5
Cafe Bon Apetit,159,0
Shree Krrishna Vadewale,159,5
Shailaja,159,1
Cafe 18,159,3
Shawarma Point,159,0
Samarth Chinese Veg-Non Veg,159,0
What A Burger,159,1
The Local,159,3
Maratha Khanawal,159,3
Hotel Dwarkamai,159,3
HomeMade - The Taste of Bengal,159,3
Jayganga Veg And Non-Veg,159,3
Poona Cafe,159,1
Hotel Balaji Veg,159,3
Green Food,159,1
The Garage Cafe,159,3
Hotel Dwarka,159,2
Ande Ka Funda,159,2
New Tandoor Point,159,4
Shiv Kailash,159,2
Parande Bandhu Pure Veg & Misal House,159,1
Rutuja Kulfi & Rabdi,159,4
Cafe Magic,160,4
Hotel Royal Rankala Kolhapuri,160,0
Savory,160,3
London Twist,160,3
Vadheev Misal,160,2
Hot Chinese,160,5
Vegfast,160,5
Shahi Bhoj Thali Restaurant,497,2
Reddy's Restaurant,160,5
JS Kitchen,160,0
MINAR,160,1
Cafe Chocolate Mania,160,4
JT Food Zone,160,3
Chul,160,4
Maharashtra Family Garden & Restaurant,160,3
FF - Fast N' Fresh - Crowne Plaza,160,1
Sangeeta Restaurant & Bar,160,5
Good Food Katta And Bharti Maggi Corner,160,3
The Puneri Fries,160,2
Suleman Caterers,160,3
Pune Curry,160,3
Pune Coffee & Burger,160,4
Indra Pure Veg,160,0
Garwa Garden Restaurant,160,5
Karim's Cafe,160,1
Cafe Farmhouse,160,0
Super Star Biryani House and Caterer,160,5
Al Forno,160,4
Kollage Food Court,160,2
Creamson Cakes,160,4
Coriander,160,4
Dimitri Cafe and Delivery,160,5
Swad Thali And Biryani House,160,4
Tasco food,160,4
Thirst The Fluid Stall,160,3
Shri Sadguru Khanawal,160,1
Shokeen Roll's,160,3
Check In Punjab,160,1
Royal Cafe,160,1
Hotel Samrudhi,160,5
S Food World,160,2
New Naaz Biryani 2,160,0
Al Hayat Chinese Fast Food,160,5
Chat Katori,160,4
The Paratha Singh,160,2
Cafe Millenials,160,5
Baker's Treat,160,4
NightExpress.in,160,5
Hotel Deepa,161,4
Bakes By RJ,161,4
Karl's Way,161,3
Samadhan Lunch Home,161,4
B-Kwik,161,1
Délhi-Cious,161,1
Hotel Royal Park,161,1
Om Sai Hotel,161,2
Hotel Daulat,161,1
Jovos 2.0,161,3
Lazeez Biryani,161,2
Desi Foodland,161,2
Oye BC,161,2
The Magical Spice,161,0
TTMM - Tongue Tummy & Much More,161,0
Amyra's Kitchen,161,5
Kata Kirr,161,1
Bhavya Garden,161,5
Sugran Swayampakghar,161,1
Royal Castle,161,0
Peshawar Biryanis,161,4
Cafe10,161,5
Sing Ching,161,2
Amrapali,161,1
Foody Licious,161,1
Heaven Snacks Bar,161,0
Saar By Swati Joshi,161,4
Village Curry,161,1
Daily Dose Cafe,161,2
Vakratund,161,3
Sourabh Garden,161,3
Sodhi Naan House,161,2
Nitin's Mummy's Homely Food,161,2
Kotwals Kitchen,161,3
O Balle,161,4
Prajakta Veg Non-Veg Restaurant,161,0
Sarvadnya Misal,161,2
Street Stopper,161,1
Omkar Chinese Center,161,3
King's Bakery,161,2
Hotel Vikram Misal,162,4
Barfi Box Cafe,162,5
The Juice Junction,162,3
7Eleven,162,1
India Currys,162,1
Chef Kitchen,162,4
Flavours on Stone,162,2
Garam Veg Restaurant,162,0
Rajmudra Fast Food & Chinese Center,162,0
Oh My Rolls,162,4
A P Cafe,162,2
Madhav Mithas,162,4
Pranit Ice Cream,162,3
Aasing's Kitchen,162,0
Cafe Raga,162,5
M.K. Biryani House,162,1
Vitamin Tea The Cafe,162,1
Khana Junction,162,4
Seasoned,162,0
Khichadi Da Dabba,162,2
La Salsa,162,3
Memon's Kitchen,162,5
Mrunal Pure Veg,162,5
Vikas Paratha Center,162,5
House Of Candy,162,1
Tandoor Point,162,0
P - Square by Sanghavi's Kitchen,162,4
Hotel Karbhari,162,5
Ancient Hyderabad,162,0
Hotel Sahara,162,4
UK Blend,162,5
Cake Paradise,162,5
Two Friends,162,3
Master Chef,162,2
Pickle Takeaways,162,4
Green Salad Company,162,5
Shawarmas,162,0
Mad Momos,162,4
Absolute Punjab,163,3
Hotel Mohit,163,1
Sing Ching Parathas,163,1
Hotel Shri Sainath,163,4
Il Piccolo,163,1
Sambhav Food Fort,163,2
Khushi Snack Center,163,3
Hotel Om Sai,163,0
Top Hat,163,3
Shree Swami Samarth Pav Bhaji & Juice Center,163,1
SWS Veg Pizzaria,163,0
Khichdi Experiment,163,5
Cafe U n Me,163,0
Cafe Pizzerio,163,5
Delhi Down Town,163,3
Sravs Kitchen,163,5
"Amul Ice Cream Parlour, Scoops 'N' Smiles",163,1
Anuj Snack Centre,163,3
Nirvana's Delhi Curry,163,2
Symphony,163,2
Hotel Swad,163,2
Maggi Weds Pasta,163,3
The Khandeshi Katta,163,5
Jagdamb Hotel & Chinese,163,1
Hyderabad Dum Biryani House,163,2
Hotel Santushti Food Plaza,163,5
Rajee's,163,1
Cake Fantasy,163,4
SG's Cafe,163,2
Hungry Bird,163,5
The Craveyard,163,1
Cakes 'N' Coffee,163,5
China Bhavan,163,4
SK Chinese & Biryani House,163,3
Pyaara Di Haveli,163,2
Torna Mutton Khanawal,163,5
Spicy Green,163,0
Hotel Jagdamb Biryani House,163,0
Krishna Veg,163,5
Hindustani Tadka,163,5
Shree Ram Food Junction,163,4
New Metro Restaurant,163,4
Ajinkaytara,163,5
The 19's Chinese Cafe,163,0
Binge 'O' Clock,163,3
Cake Destiny,163,2
Shree Sai Pure Veg Restaurant,163,4
La Pastel - The Cake Shop,164,0
Aditi Multi Cuisine Restaurant,164,3
Captain Coffee,164,5
The Chinese House,164,4
Punjabi Combo Paratha House,164,3
Hideout,164,4
Khana Junction,164,5
DJ's Nonveg,164,0
Supreme Pav Bhaji,164,5
Satkar Rice Plate House,164,1
China Midtown,164,2
Jalaram Khana Khazana,164,3
Hotel Abundance,164,5
NIC Natural Ice Creams,164,5
Cactus Beer Bar,164,5
EVERYBODY'S KITCHEN,164,2
Jay Shree Executive,164,4
Subhanallah Biryani House,164,3
Ashoka Aavees,164,5
Cafe Sadguru Babji,164,0
Hotel Swad,164,1
Royal Burgerio,164,2
Café Chocolicious,164,4
Punjabi Tadaka,164,3
The Wicked Way Down South,164,4
Jewels Bar And Restaurant,164,5
Umiya Dining Hall,164,4
Chocorelics,164,5
Dreams And Streams,164,3
Breakfast,164,5
Hotel Garwa,164,0
Al Zaika Snacks Centre,164,1
Sheetal Restaurant,164,3
Tasty Punjab,164,5
Jogeshwari Misal,164,5
Mother's Tiffin Service,164,2
Thanco's Natural Ice Cream,164,1
Hotel Abhiraj,164,3
Savtamali Misal House,164,1
Express Cafe,164,4
Bro Combo,165,1
Hotel Ajinkyatara Pure Veg,165,0
Hotel Abhijit,165,4
Soham Dining Hall & Food Zone,165,1
Tibbs Frankie,165,3
Beijing Chinese,165,0
Pokket Cafe,165,3
Shree Sadguru Snacks Center,165,4
Shahnoor'z,165,4
MH Special,165,1
Hotel Sadhana,165,3
Dhokla House Sweets And Namkeen,165,1
Noods,165,4
Rohman Cakes & Bakes,165,1
Cafe Tea Talkss,165,0
Hotel New Relax,165,2
Su Krishna Foods,165,0
Mh12 Pulav And Juice,165,1
Samarth Panipuri,165,1
Pizzerio,165,5
Dumpling Panda,165,5
Veggie Delight,165,5
Raj Bhel,165,3
Girija Veg,165,3
Balaji Bhel And Snacks Center,165,0
A One Chinese Veg Non Veg Family Restaurant,165,4
Milan Khanawal,165,0
Jai Mata Di,165,4
Shri Sai Hotel,165,1
Groot Cafe,165,5
Coffee All Day,165,2
Chinese King,165,5
Hotel Sagar Gharguti Muttan Khanawal,165,5
Kiga Ice-Cream,165,0
Dinesh Bar Family & Restaurant,165,3
Hotel Gurukrupa,165,2
Durga Hotel,165,2
Cafe Richmonds,166,4
Kube Kitchen And Bar,166,5
KGN Hotel,166,5
Firefly - Parc Estique,166,1
Walnut Baking Co.,166,2
Egg Drop By Soy,166,5
Hitler's Cross,166,0
Vintage Thali,166,3
The Vigour Kart,166,1
Cafe Meet And Eat,166,5
Happy Feet,166,3
Shree Baba Ramdev Restaurant,166,2
Koko Scoop,166,3
Hotel Nivant,166,2
Quenchers by Barista,166,4
Krrishnai Veg,166,2
Gopu Kohapuri,166,5
Fried Chicken Destination,166,2
Shaan e' Burger,166,0
Superman's Cafe,166,2
Cafe Eatitude,166,3
Samadhan Khanawal,166,4
Now & Then,166,2
Hotel Shubham,166,0
Hotel Morya,166,3
The Kitchen At 24,166,4
Cafe Season,166,0
Hotel Royal Indians,166,4
Tum Tum Dhaba,166,3
Unlock - The Restobar - Keys Select Hotel,166,0
Southentic,167,2
Yo! Paajis,167,3
Santkrupa Tea And Snacks,167,0
Biryani Blast,167,2
Sai Paratha,167,5
Parcel Point,167,3
Hotel Rakesh & Snack Centre,167,5
Cafe Berry,167,0
18 Chinese Food,167,0
Vaishnavi Bhel And Panipuri Center,167,1
Avanti Restaurant,167,2
Snacktales,167,0
Chinese,167,5
Cafe Eastwood,167,2
Krushnai Veg Non Veg Hotel,167,0
Shree Baba Ramdev Thal,167,3
KC's Food Logic,167,1
Engineer's Tandur & Biryani House,167,3
Diwan I Khas Caters,167,1
The Cafe Evening,167,5
Punjabi Zaika,167,5
Rashi Mess,167,0
Hotel River Point,167,5
Pune Coffee Club,167,2
WS Bakers,167,1
Varsu Dhaba,167,1
Burger Up!,167,1
THE HABIT,167,5
Krushnangan Pure Veg,167,1
Cafe MH 12,167,3
Dilli Biryani House,167,0
Kalpana,167,2
Alishan Chinese,167,4
Danish Darbar Caterers,167,3
Pakko Chinese & Caterers,167,3
Hira's Rooftop Family Restaurant,167,1
Burger Burpp,167,2
Coffee All Day - The Thick & Creamy Shakes Cafe,167,2
Cafe Rockstar,167,2
Ashwamedh,167,1
Naaz Bakery,167,4
The MegaByte Cafe,167,1
Lutf,167,1
Monks Chinese,168,5
KWC Foodies,168,3
Kefeeteria24,168,5
Momo Magic Cafe,168,4
Hotel Shreya Pure Veg,168,1
KJ's Gujarati House,168,2
Hotel Om Annapurna,168,5
Deshi Katta,168,0
Saffron & Spice,168,5
Cafe Rova,168,2
GS Biryani,168,0
MeraMealBox,168,2
Baker's Shop,168,4
Yummy Tikha,168,4
Granny Ammaas Cake,168,4
Doughman,168,2
Fusion Cafe,168,4
Paradise Kabab & Biryani,168,3
MOJO Cakes,168,3
Mr and Mrs Idly,168,0
Shree Dining,168,2
Kerala Junction,168,1
Make My Treat,168,3
Box King,168,2
Bismillah Biryani House,168,0
Panchamrut Pure Veg,168,5
South Mouth,168,2
Tastebuds Pizza,168,1
String Theory By Panthi,168,0
World of Desserts,168,0
Aasya's Homemade Food,168,1
Hotel Lavnya Restaurant,168,3
Indian Online Delicacies,168,2
Golden Dragon Chinese And Tandoor,168,0
Surabhi Pure Veg Family Restaurant,168,2
Green Villa Restaurant,168,4
Cafe Choco Craze,168,2
I.T House Food,168,4
Hotel Mughal Darbaar,168,5
Sugar Treat,168,1
Aditya A-1 Sandwich,168,1
Mahabaleshwar Berry Bash,168,1
Cafe Om Sai Pure Veg,169,3
Sampan Restaurant,169,1
Panchvati by Panchratna,169,3
Fancy  Cakes,169,4
Andeywala,169,4
PK The Juice Time & Snack Center,169,5
New Goodluckk Cafe,169,2
Roll King,169,1
Mera Ek Sapna,169,1
Sidheshwar Foods,169,5
S Kumar Wadewale,169,3
Siily Chilly,169,4
Kiga Ice cream,169,1
Burger Boys,169,5
Frenzy Gourmet,169,3
Mauli Dosa Center,169,0
Village,169,4
Masha Allah,169,3
Saheb,169,4
Katraj Junction,169,1
Chakna,169,5
Zaika-e-Bohri,169,0
Yummy Kathi Rolls,169,0
The Cake House,169,3
Leaf Restaurant,169,0
Yaara Di Haaveli,169,1
Laxmi Narayan Best Chiwda,169,0
Bhujbal Bandhu - Hotel Apulki,169,4
China Hut,169,4
The Porch - Restaurant & Bar,169,3
Slurpy Shakes,169,5
Pratik Biryani House,169,4
Youthapam,169,1
Vidharbha Katta,169,0
Hotel Sanskriti,169,4
Buzz - Vivanta Pune,169,1
Chavda Fast Food,169,4
Hotel Nivant,169,3
Hotel Amrut,169,2
Roll Baby Roll,170,5
Hotel Daawat-E-Punjab Veg Non-Veg,170,4
Sri Sri Yum-E-Licious,170,1
Hayat,170,5
Nikhara,170,0
Abhinandan,170,4
Cafe Creamy Nuts,170,3
Manpasand Dal Pakwan,170,5
Sai,170,2
Pick Me Up,170,4
Aamrai Kitchen,170,0
Hotel Shivalay,170,4
Perro's Pizzeria,170,4
MJM Factory,170,5
Hotel Samruddhi,170,4
Shri Chaturshringi Mata Snack Centre,170,2
Bhale's Fast Food,170,5
Miyuki - DoubleTree By Hilton,170,0
Cafe Durga,170,2
Dr. Bubbles Chai Specialist,170,0
Dakkhan Spice,170,3
KWC Foodies,170,3
Food Station,170,2
Cage A T K T,170,1
Hotel Abhiraj,170,2
Flavours - The Veg Treat,170,2
The Glass House - Hotel Eastin Easy,170,4
Sai Tiffin Services,170,3
Hotel Mavla,170,3
Cafe Royal Sip,170,4
Coffee Conversation Cafe,170,5
Little India,170,3
Royal  Chinese &  Family Restaurants,170,0
Hotel New Akash,171,4
Kool Klassic Parlour,171,2
The Baked Tales,171,0
Tea Town,171,5
Swami Snacks,171,2
MINAR,171,2
Hotel Arohi,171,4
Hotel Saptsrungi,171,1
Hari Om Night Foods,171,0
Om Chinese Center,171,5
Satwik Dining Hall,171,2
Hotel Famous,171,3
Swad Paratha,171,0
Shahi Maratha Biryani,171,1
Cafe Farmhouse,171,3
Hotel Reddy,171,4
Shahi Punjab Pure Veg,171,5
Swirl Station,171,0
The Cafe Delight,171,0
Hotel Ranjatra,171,2
Kitchen To Plate,171,2
Mystery Meal,171,3
Rajusheth Misalwale,171,2
Andhra Biryani,171,5
Shree Sai snacks,171,2
Wafflenation,171,3
Anandi Dining Hall,171,5
Cafe Java,171,1
Indian Masala House,171,1
Chinese Hut,171,3
Mahanaaz Restaurant,171,0
Tulsi Malai Kulfi,172,1
Peshwai Misal,172,2
Green Spoon Vegetarian Kitchen,172,0
Pizza Xprs,172,4
Yash Restaurant,172,3
Hotel Tallaf,172,3
SLS Cafe,172,4
Ziya's BBQ & Grills,172,1
Sigree,172,4
Hotel Malabar,172,1
Supreme Restaurant Bar,172,1
Chinise,172,5
Karavali,172,5
Spicy Green,172,5
Roll King,172,1
Hotel Kandil,172,5
A1 Chikki,172,2
Hotel Motel,172,0
House Of Thali's,172,0
Cafe Maska,172,0
Idli Stop,172,5
Hotel Al Madeena,172,0
Hotel Poona,172,1
Taste Is Best,172,3
Amrut Bhel,172,1
Maitri Snacks and Dosa Centre,172,4
Amit Foods,172,1
Midnight Cafe,172,4
Singhgad Fruits,172,2
N S Cafe,172,4
The Farm Life - Cafe & Store,172,2
The Roll Factory,173,2
GOZO Homemade Icecreams,173,2
MH09 And Nandini Cold Cakes,173,2
Navmi Veg-Nonveg,173,3
Hotel Nisarg Family Restaurant,173,3
Rasgandha Pure Veg Restaurant,173,4
Hotel Jalsa,173,5
Naaz Cafe,173,5
Bhaupremi Snacks Corner,173,1
Ice Cream Factory,173,3
Hotel Pm To Am,173,0
China Hut Pure Veg Chinese Restaurant,173,1
