index,rest_name
11241,Cafe R
11242,The Cafe Corner
11243,Hotel Gurukripa
11244,Coffee Break
11245,Doughman
11246,Café Rio
11247,Bakers Lavazza
11248,Pranit Ice Cream
11249,Pooja Garden
11250,Nandini Cafe
11251,Right 2 Eat
11252,Ruchi Fast Food
11253,Hotel Samrat
11254,Northern Spice
11255,New Heaven
11256,Shree Veg
11257,Flavours Of China
11258,Pastas & More
11259,Nakshatram
11260,Hotel Pyasa
11261,Sawaji Pav Bhaji And Snacks
11262,Hotel Kadamb Sahyadari
11263,Shiv Bakers
11264,F2K
11265,The K'tchn
11266,Chocolates 4 All
11267,Heaven Snacks Bar
11268,Sweet Sins by Shalini
11269,Chef's Pan
11270,Bombay Koliwada
11271,Riddhiculous Bakes
11272,LazyGreens
11273,In Good Taste
11274,Coronation Restaurant
11275,Mast Malwani
11276,The Wicked Way Down South
11277,Gulmohar Takeaway
11278,Kitchen Night Rider
11279,Amar Da Punjabi Dhaba
11280,Fun Flavours
11281,Eat Pray Love
11282,Hotel Gulab Paradise
11283,Alpha Q
11284,Banda's Kitchen
11285,Silver Lining
11286,Hotel Shiv Leela
11287,The Magical Spice
11288,Galaxy Multi Cuisine Restaurant
11289,Hotel Monika
11290,Sau - Bhagya Choupati
11291,Royal Foods
11292,Hotel Ronita Paratha
11293,Chatrapati Chinese
11294,Aaryaz Little China
11295,Bite Inc.
11296,Nutan Fast Food Center
11297,Marigold
11298,Panchali Sweets
11299,Big S'wich
11300,Country Kitchen
11301,Bhojnum.com
11302,Chef Sheng
11303,Vaijnath Amrutulya Hotel
11304,Hotel Samrat
11305,Hotel Lavnya Restaurant
11306,Food Metro
11307,Hotel Swarajya
11308,We-Can End Cravings
11309,New Dreamland
11310,Hotel Shivrahi
11311,Nartaki
11312,Hotel Dnyansagar
11313,Headshot
11314,Sweet Surrender By Tanya
11315,Shivrana Family Garden Restaurant
11316,Hindustan Bakery
11317,Chini Mini
11318,Chopati
11319,Jhulelal Ice Creams & Sweets
11320,Real Chinese
11321,Snakshak
11322,Hotel Anisha Garden
11323,Shwakes
11324,Hotel Sankalp
11325,ONLY Biryoonee
11326,Hotel Shetkari
11327,Spicy Tadka
11328,Street Cafe
11329,Hindustan Tea House
11330,SK's Zaika
11331,Janai Fast Food
11332,Baked and Boxed
11333,Young Indian
11334,Deepak Snacks Fast Food Restaurant
11335,Jeevdani Lunch Home
11336,Cafe Aryan
11337,Sai Cafe
11338,Hotel Suraj
11339,Ajinkaytara
11340,Hotel Dwarkamai
11341,Easta Cafe
11342,Hotel Malawan
11343,Hotel Mayur
11344,Athiti Pure Veg
11345,Hotel Golden
11346,Tiranga Biryani House
11347,Manisha Dosa Center
11348,Shree
11349,Hotel Arya
11350,Kand Patil Restaurant
11351,Magic Cream
11352,Hotel Chaturang
11353,New Sidhivinayak Vadapav Center
11354,Sitaram Fast Food
11355,Hotel Annanpurna
11356,Chintamani
11357,Nityanand Bhuvan
11358,Vishwavilas
11359,Cafe Sansaar
11360,Kedar
11361,Cafe Djinn
11362,Rohman Cakes & Bakes
11363,Hotel Sagar
11364,Chandni Garden
11365,King's Bakery
11366,Shree Jagadamb
11367,Hotel Raj
11368,Capresso Coffee
11369,Hotel Sumangal
11370,Parnkuti
11371,Muktai Garden
11372,Rasrang Garden Restaurant
11373,Ganesh Corner
11374,Cafe Xtra Dose
11375,Hotel New Shivneri
11376,Rajvilas
11377,Hotel Samruddhi
11378,Hotel Manish
11379,Omkar Pure Veg
11380,Amrutvel
11381,Keys Cafe - Keys Select Hotel
11382,Hotel Seetali
11383,Sunil Restaurant & Bar
11384,Thebakersfactory
11385,Ajay Restaurant & Bar
11386,Hotel Swami
11387,Hotel Chandramay
11388,Suvarn
11389,Felix Bar - Holiday Inn Pune Hinjawadi
11390,Dress Circle Bar
11391,Connexions Lounge & Bar - Holiday Inn Pune Hinjawadi
11392,Savariya Mastani
11393,Balaji Hotel
11394,Vandan
11395,Guptaji's Tasty Bites
11396,Real China Garden
11397,Nandi Restaurant & Bar
11398,Guruprasad Snacks
11399,Neelam Restaurant Pure Veg
11400,Hotel Prajwal
11401,Atitya
11402,Tea House
11403,Midas Touch
11404,Past Times
11405,Datta Uphar Gruha
11406,The Kitchen
11407,Hotel Royal Blue
11408,Anarse Samosewale
11409,Shiv-Sunder Garden
11410,New Murli
11411,Swaraj
11412,Bakers Palace
11413,Cafe Lucky
11414,Manali Cool Club
11415,Cake A Break
11416,A Cake Gallery
11417,Italino Hut
11418,Gajanan Amrutulya
11419,Somras
11420,Tanisha's Coffee Craze
11421,Hotel Swamini
11422,Kavdeep Cakes & Bakes
11423,Smokers House
11424,Jay Ganesh Bhel & Panipuri
11425,Hotel Shivaay
11426,The Savory
11427,Hotel Vithoba Mauli
11428,Hotel Shivshahi
11429,RJ's Hungry Kya
11430,Famous Biryani
11431,Hotel Rasoi
11432,Mother's Special
11433,Hotel Food Court
11434,IndiToss
11435,Hong Kong Chinese
11436,The Fudge Stop
11437,Only Biryani
11438,Dawat-E-Tandoor
11439,Shree Dutt Pure Veg
11440,Black & Orange Food Cafe
11441,Cakes Coffee Cookies
11442,Shree Om Ganraj Vadapav Center
11443,Food Mysteries
11444,Shazy's Cafe
11445,Punjabi Tadaka
11446,Spice Of China Chinese
11447,Hindustani Tadka
11448,Camp Chai Corner
11449,Lonavala Local
11450,Special Biryani House
11451,The Coffee Club
11452,Maggi N Maggi House
11453,Baked & Wired Express
11454,Delhi Biryani House
11455,Dajiba Hotel
11456,Engineer's Fast Food And Chinese Center
11457,Hotel Special Tandoor
11458,Udupi South Indian Snacks
11459,Junction
11460,Shabari Pure Veg Restaurant
11461,Lavish Biryani
11462,Shawarma Rolls
11463,Miya Kitchen
11464,Gaurishankar
11465,The Kitchen Counter
11466,Spice Biryani House
11467,RK'S Food @99
11468,Kekiz Cake Shop
11469,Cool Beans Coffee House
11470,Caffe Belgian Waffle
11471,Singhagad Special Kitchen
11472,Drunken Shake
11473,Eggsplore
11474,Shazy's Food Services
11475,Hotel Gupta Bar and Permit Room
11476,Megha's Kitchen
11477,Sarso
11478,Shin Chan Chinese
11479,A2A Food Services
11480,Reyan's Cafe
11481,Chinese Spot
11482,Snacks And More
11483,Akshar Vegeterian
11484,Ambikas Jumbo Samosa
11485,Waghade's Nagpuri Saoji
11486,Sk's Corner
11487,Swad Jumbo Vadapav
11488,Love Town Cafe
11489,Home Made
11490,M.K. Biryani House
11491,Swayampak
11492,Swagat Hotel
11493,Nature's Kitchen
11494,Delish Kitchen
11495,Hotel Sadguru Veg Non Veg
11496,The Hungry Scholar Cafe
11497,Ganpat Sweets
11498,DacDenil's Burger
11499,Wasabi 15
11500,Cafe And Waffals
11501,S3 Café - Salad And Smoothies
11502,Sahil
11503,New Girija Restaurant & Bar
11504,Khamanga Snacks
11505,Brandy Boys
11506,Samrajya Misal
11507,29X7
11508,Solapuri Zatka
11509,Soham Veg Restaurant
11510,Bengal Kitchen
11511,Grrowl - Rolls & More
11512,Big Loaf Sandwich
11513,Pac A Bun
11514,Bite A Slice
11515,Rajendra Pavbhaji Juicebar
11516,Food Truck Zone
11517,Aruna & Karuna's Kitchen
11518,Layers Sandwich
11519,Breakfast Story
11520,Malhar Misal And Snacks
11521,Indilicious
11522,Kerala House
11523,Athavan Hyderabadi Food Corner
11524,Tea Shots
11525,Hotel Parbhani Tadaka
11526,Malhar Khanawal
11527,Mehr's Cafe
11528,Yum Kebab Veg NonVeg
11529,Jadhav Biryani House
11530,Shreyash Kitchen
11531,Smiley snacks
11532,Surya Rooftop
11533,Mad's Meal
11534,Chai Bantai
11535,Curry Tarri
11536,Special South Dosa Center
11537,Eatery Hub
11538,Leaves & Nuts
11539,Indo Italiano
11540,Sinhgad Special
11541,South Sagar
11542,Spam Burger
11543,Moonlight Cafe
11544,Mommy's Biryani Kitchen
11545,The Common Space
11546,Shabana Bakery & Kitchen
11547,Pac A Bun
11548,Nawab Biryani
11549,Chai Bar
11550,Kitchen 24 Eats
11551,The Colour Brown
11552,Asswad
11553,Hotel Poona Veg
11554,400° The Wood Fired Cafe
11555,Jay Ganesh Snacks
11556,The Munch Bistro
11557,The Last Attempt
11558,Piconzza
11559,Cafe Krew Brew
11560,China Midtown
11561,Yashraj Bhojnalaya
11562,Cake Town
11563,World Of Rolls
11564,Bapu Da Dhaba
11565,RN Cafe
11566,Sai Sagar Food Court And Restaurant
11567,The Great Indian Tadka
11568,The Chinese Wok Factory
11569,S G Bakers
11570,Shakes And Bites
11571,Vrudheshwar Pure Veg
11572,Special Hydrabadi Chai
11573,Fish Point
11574,Badshahi Biryani
11575,Hotel Raj
11576,Cafe Food And Fit
11577,Surmai
11578,Hotel Siddhivinayak Family Restaurant
11579,Royal  Chinese &  Family Restaurants
11580,Hotel MH 14
11581,Mangalam Pure Veg
11582,Mejwani
11583,Hotel Samruddhi
11584,Shree's Kitchen Restaurant
11585,Number 19
11586,Darjeeling Hot Momos
11587,Hotel Swad
11588,Ashwini Catering
11589,Hotel Shilanand Chinese Katta
11590,RN's Chicken Kichen
11591,Shahi Pakwan
11592,Hotel Spice
11593,Sadguru Snacks And Amrutulya
11594,Mhasobachi Jatra Khanawal
11595,Ambrozia Patisserie
11596,Hot & Fresh Spicy Momo's
11597,SK Pattern Dining Hall And Snacks Centre
11598,China Grill House
11599,Balaji Hotel
11600,Global Ninja
11601,Mankar Dosa
11602,Chowpati Snacks Center
11603,Hotel Indrayani
11604,Gutgutya Foods
11605,Hotel Ayushman
11606,Shambhavi Pavbhaji
11607,Ifruit Ice Cream
11608,Jugaadi Katta
11609,Kake Di Pavbhaji
11610,Malvani Fish Paradise
11611,Bite Me
11612,Rolls Arena
11613,Hotel Gurukrupa
11614,Swaraj Indori Peshwai
11615,Mourya Veg
11616,The Forestry
11617,Golden Coast
11618,Netra Fast Food
11619,IBeans
11620,The Indian Street
11621,Abid Bhai's Biryani House
11622,Night Stalker's
11623,Imperial Biryani
11624,Cafe Pune
11625,Mughlai Matka
11626,AM 's Cafe
11627,Veg Momo Factory
11628,Hotel National
11629,Banajaras Homely Kitchen
11630,Lovely Bites
11631,Friendship Corner
11632,Wok and Bite
11633,Janseva Hotel
11634,Foodniac
11635,City Taste
11636,Almighty Jah
11637,Aditya Chinese Centre
11638,Delhi Combo Cafe
11639,Just Bornn Chocolates & Fudge
11640,Gopu Kohapuri
11641,Sai Restaurant
11642,Taru's Cakes
11643,Rolled Up Haven
11644,Hotel Lotus Inn
11645,Desi Tadka
11646,Cafe Sunshine
11647,Assal Biryani
11648,El Extrano
11649,Moonlight Veg & Non Veg Chinese
11650,Snooker Freak Cafe
11651,Amara
11652,The Real Shawarma Ji
11653,Laxmi Veg Restaurant
11654,Dawat Laziz Dum Biryani House
11655,Dwarkadhish Farsan Mart
11656,Manas Family Restaurant & Bar
11657,Saras Snacks
11658,Baba Biryani
11659,Dragon Palace
11660,Lai Bhari Laturkar
11661,Shashwat Resto
11662,Smriti's Hinglish Cafe
11663,Coffee Shop - Fariyas Holiday Resort
11664,Richie's Cake Shop
11665,Punjabi Junction
11666,Chintamani
11667,Good Morning Sandwich Burger And Shake Center
11668,Prathamesh Roll House
11669,Garam Masala
11670,Lucky Restaurant
11671,Punjabi Chulha
11672,The Paradise In
11673,Aroha Pizza Cafe
11674,24Fries.in
11675,Reddy's Biryani House
11676,Nagpuri Saoji Special Restaurant
11677,Berojgar Engineers
11678,Hotel Khandesh
11679,Chal Kuch Khaate
11680,Biryani Lovers
11681,Chai La - Tandoor Chai
11682,Maharaja Misal House
11683,Question Mark - Taste of Assam
11684,Shree Radhakrishna
11685,Sai Snacks Yard
11686,Sholay
11687,Hotel Friends
11688,Lovely Food
11689,Hotel Jagdamb
11690,Tavern - Fariyas Holiday Resort
11691,Pawan Chowmein Chinese
11692,Royal Spice
11693,Indori Dal Baati
11694,Pahilwan Daa Dhaba
11695,The Hangout
11696,Aryan's Resto-N-Bar
11697,Wok Kitchen
11698,Dhar Darbar
11699,Appa Idli - Dosa Center
11700,Sai Paratha
11701,Mammas Food
11702,Baithak
11703,Vaishnavi Garden Restaurant
11704,Fountain Hot Chinese Fast Food
11705,Highwayz
11706,Cafe 9
11707,Sher-E-Punjab
11708,O'Zara
11709,Jadhavrao
11710,V Italino
11711,Sundaram Idli House
11712,Cinnamon Restaurant
11713,Prince Resto N Bar
11714,Atmosphere
11715,Hotel Garwa
11716,Delicia
11717,Punjabi Chole Bhature
11718,Eatmode
11719,Indore Express
11720,Punjabi Hatti
11721,Hola Amigos
11722,Aswad Khanaval
11723,Cake Dessert
11724,Hotel Great India
11725,Kolhapur Spice
11726,Crazy Kitchen
11727,Chaitanya Snacks
11728,Hotel Internet
11729,The Fruit Juicery
11730,Vadheev Misal
11731,Khandeshi Spice
11732,Chinese King
11733,Big Burger Factory
11734,The Food - e
11735,Riwaayat
11736,Hotel Ashirwad
11737,Hotel New Mahalaxmi
11738,Shirish Chaina Park
11739,Nisarg Garden Dhaba
11740,Holy Basil Pure Veg Restaurant
11741,Kalyan Bhel
11742,Shivba Darbar
11743,D.K. Biryani House
11744,Bombay Food Kitchen
11745,Wrollz
11746,Mukul's Chinese Fast Food
11747,Kimling
11748,Pallavi Veg
11749,Bombay Rolls
11750,Lucknow Meri Jaan
11751,Moody Foody
11752,Frozen Shakes
11753,The Coffee Cafe
11754,The Delhi Snacks
11755,Balaji Fast Food Corner
11756,Shri Kailash Dairy
11757,Hotel Kishor Veg Nonveg
11758,Beyond Coffee
11759,Manglore Express
11760,Biryani Factory
11761,Relax Pure Veg
11762,Max Bakers And Cafe
11763,Game Of Spices
11764,SMBTC
11765,Zaika Family Restaurant
11766,Chinese Hub
11767,Village Curry
11768,The Foods Empire
11769,Mai Wadewale
11770,Moody Foody
11771,Kanaka Durga
11772,Sweets India
11773,Hotel Shivsagar
11774,Shree Mourya Misal & Snacks
11775,Rajendra Paav Bhaji
11776,Ruchira Snacks
11777,Prabha Vishranti Gruha
11778,Hotel Tushar
11779,Mataji Bhojanalay
11780,Raw Cube
11781,Lahorie
11782,Jack N Lerry Cafe & Restaurant
11783,Nirman Maratha Mughlai
11784,99 Dishes
11785,Relax Family Garden Resto Bar
11786,New Hyderabad House
11787,Chefs Kitchen
11788,BB'S Biryanis
11789,Swad Food Court
11790,Pang's
11791,Coffee All Day
11792,Sattvikan Cafe
11793,Urban Chulha
11794,Sweet Treats
11795,Arabian Eats
11796,Chakna Express Dubai Shwarma
11797,Hotel Tanishka
11798,Indian Online Delicacies
11799,Cafe 96
11800,Chakh Le
11801,Krishna Mumbai Pavbhaji (KP)
11802,Shawarma Bites
11803,Kapila Garden Restaurant & Bar
11804,Tea Cafe
11805,New Chopstick Hub
11806,Tiffinies
11807,Mansi Snacks
11808,Sai Zaika Restaurant
11809,Tara Food Court
11810,Hotel Maufa Place
11811,Fun Loaded Food
11812,Lazeez Biryani House
11813,Khansahab
11814,Tittos Corner
11815,Relax Roll House
11816,Hotel Samrudhi Biryani House
11817,Crazy Burger Point
11818,Tikka And Curries
11819,Nashikkar' TTMM Misal Katta
11820,Wimpy's Bistro
11821,NightExpress.in
11822,Sahyadri Misal
11823,Punjab Express
11824,Wow Kolkata
11825,Aarya's Chinese Corner
11826,Golden Misal
11827,Kharwas & More
11828,Cakes N Cakes
11829,Hotel Bhauchi Missal
11830,Paratha Makkhan Mar Ke
11831,Hotel Saptarang
11832,Janvi Restaurant
11833,Classic Food Court
11834,Choudhary Dhaba
11835,Annapurna
11836,Satvik's Sarang
11837,Nutri Food Cafe
11838,Shipyard
11839,Samarth Biryanis
11840,Firefly - Parc Estique
11841,Dutchess - The Dukes Retreat
11842,Hotel Ashoka Regency
11843,The Street Food Cafe
11844,Al Zaika Biryani House
11845,KGN Biryani House
11846,Naan Factory
11847,Hotbox Cafe And Meals
11848,Handi Biryani
11849,Vyankis Eating Co
11850,Tibbs Frankie
11851,Cafe Taiba
11852,Village
11853,North To South
11854,Tamarind
11855,Daiwong
11856,Lasa's Kitchen
11857,Bashree
11858,Niwant Garden Restaurant
11859,Amritsari Kulcha
11860,Zaika Biryani & Kheema House.
11861,Krabi Town - The Oriental Restaurant
11862,Churros Cafe
11863,The Baking Genie
11864,Gargi Dining Hall
11865,Khavayyegiri
11866,Taste of Nawabs
11867,Papa Luigi
11868,Khushi 2
11869,Momos Mania
11870,Adraq by OYO
11871,Punjabi Tadka
11872,D Cafe
11873,Bethel
11874,Trupti Veg Restaurant
11875,Mrunmayee Anda Bhurji Centre
11876,Poonam Hotel
11877,Whistle Podu
11878,Rasoi King
11879,Misal Katta
11880,Hotel Jai Malhar Biryani House
11881,Saras Pavbhaji
11882,Pizzerio
11883,Hotel Malhar Mutton Bhakari
11884,Eat Street Cafe
11885,Hotel Visava
11886,Arafa Restaurant
11887,The Veg Express
11888,China Park
11889,Cafe Dreamland
11890,Twenty Nine All Day Dining
11891,Urban Curry
11892,Kesariyo - Thal
11893,Now & Then
11894,Swaadey Aalladey
11895,Falafels
11896,Tea House
11897,Aashapura Pure Veg
11898,Ya Habibi Fatayer
11899,Gurukrupa cafe
11900,The Veg Culture
11901,Big M's
11902,Swayampak Poli Bhaji Center
11903,Rajusheth Misalwale
11904,Celebration Point
11905,Shri Sai Tiffins
11906,KP Hotel
11907,Cafe Liquid Lounge
11908,Saru'j Shetkari Hotel
11909,Maa Roties & Curries
11910,Kebab Corner
11911,Gujrat Kach Ki Dabeli
11912,Shree Caterers
11913,New Sinhagad Fountain
11914,Mad Over Cake
11915,Konkan Swad
11916,Heads & Tales
11917,Reddy's Fast Food
11918,Mad Eats
11919,Chinese Corner
11920,Punjabi Aroma
11921,Baker's Treat
11922,Shree Swami Samarth Pav Bhaji & Juice Center
11923,Khansahab
11924,Alok Restaurant & Bar
11925,Jojo's Kitchen
11926,Cafe Grand 5
11927,Coffee Crafts
11928,Hotel Maharaja
11929,FC Chaat House
11930,Mezban
11931,Nutri Toss
11932,Kuchen Cafe
11933,Le Petit Four
11934,Waah Indore
11935,Pardeshi Chinese
11936,Irani Corner
11937,Varsu Dhaba
11938,Aromas Biryani House
11939,Neha Cafe
11940,Red Chinese
11941,My Cafe
11942,Vin's Biryani
11943,Jalaram Khaman
11944,New India Catereres
11945,Heena'z Restaurant
11946,Poorva's Food Mall
11947,Master Chef
11948,Vishwavilas Biryani House
11949,Shivam Tandoori Special
11950,Copper Handi
11951,Florres
11952,Juice World
11953,Cafe Durga
11954,Shiv Malhar Special Misal House
11955,Joshi Idli Dosa
11956,Red Chilli Kitchen
11957,Cafe.com
11958,Suswaad Biryani House
11959,KGN Darbar
11960,Persian Cafe
11961,House Of China
11962,Cafe Foodie
11963,Saffron
11964,Sangam Delhi Chat House
11965,Hotel Samrat
11966,Gem Restaurant
11967,Pranaam - Pure Veg
11968,Kathy's Burgertown
11969,Rama's kitchen
11970,Hotel Royal Palms Resto
11971,CaWaah
11972,Paratha Pandit
11973,Hotel Malhar
11974,The London Shakes
11975,Sarkar Dar Rana Ghor
11976,Jashn e Awadh
11977,The Dum  Biryani
11978,Hotel Kaajawa Garden Restaurant
11979,Vinu's Special Panipuri & Matki Bhel
11980,My Cafe
11981,Aditya Pure Veg
11982,Bagban's Chef
11983,Cafe Swarajya
11984,Punjabi Shack
11985,Student Biryani
11986,MH 14 Chinese And Indian Dish
11987,Golden Paradise
11988,Pune Misal House
11989,Nimantran
11990,A'HA Snack Bar
11991,Dev Uncle Kitchen
11992,The FoodWerkz Cafe
11993,Bollywood Burger
11994,Lavith Cafe
11995,Signature Bar Be Que
11996,Hotel Tallaf
11997,Umang Cafe & Restaurant
11998,Subhanallah Biriyani House
11999,Snehmol The Pure Veg
12000,Koki
12001,Jai Bhavani
12002,Kebab King
12003,Al Madina
12004,Cafe 76
12005,JP's Hut - The Hunger Killer
12006,Aromas Sandwich
12007,Olive Kitchen
12008,Breakfastic
12009,Four In One
12010,Gusto
12011,Mayuresh Family Restaurant
12012,Riddhima Foods
12013,Sai Sagar Food Court And Restaurant
12014,Punjabi Veg
12015,Chakna
12016,Grill Zone
12017,Hyderabadi King Dum Box Biryani
12018,Home Safe- The Kitchen
12019,Biryani Blast
12020,Wok n Rolls
12021,Chinese Grill
12022,Cafe 15A - St Laurn Hotel
12023,Hriday Fine Dine
12024,VS Mess snacks and chinese
12025,The Chinese Corner
12026,Manthan Happy Pure Veg
12027,Al Madina Hotel
12028,Nisarg Misal and Snack House
12029,Pizza Planet
12030,Sudama Bhel
12031,Night Riders
12032,Saffron Pot Biryani
12033,O Balle
12034,Ganesh Snacks Center
12035,Pizza Pixels
12036,Hotel Vaishnavi Pure Veg
12037,Singh Ching Momo's & Chinese
12038,Shree Baba Ramdev Restaurant
12039,King Ching Chinese
12040,Old City Biryani House
12041,Time After Time - The Central Park Hotel
12042,Dragon Fire
12043,Midtown Bar & Lounge
12044,The Burger Bar
12045,Crunchy Bites
12046,Maharaja Dhaba
12047,Meals@50
12048,Balaji Snacks Centre
12049,MOC Cake N Cafe
12050,Chef's Corner
12051,Ostad's biryani
12052,Amma's Dakshin Aahar
12053,Yuandong Orient
12054,Hotel Gawkari
12055,DRNK Lab
12056,Sheetal Chinese Fast Food
12057,Swadisht Bhel
12058,Riddhi Family Restaurant
12059,Bombay Vadapav
12060,Hippy  Yippy
12061,Chandromaa's
12062,Marmalade
12063,Royal Malai Gola
12064,Rolls Center
12065,Hor Vadiya
12066,Zaika Al Hind
12067,Biryani And Me
12068,New Delite Oven Fresh
12069,Blue Box Biryani
12070,Pramanu's Burger
12071,Shreenath Food Hub
12072,The Chicken Company
12073,Hotel Sahil
12074,New Aroma
12075,Shahi Tadka
12076,Kake Da Hotel
12077,Saiba Amruttulya
12078,Arms Diet Cafe
12079,Ajantha The Indian Restaurant
12080,Zakkass
12081,Only Bhuna
12082,Rolls express
12083,Hotel Malhar
12084,Bread Bash
12085,Jogi Ke Chhole Bhature
12086,The Royal Dakkhan Biryani House
12087,Royal Meals
12088,Annapurna Rasoi
12089,Jijau Bhojnalay
12090,Zaika Veg Non Veg
12091,Cafe Cues And Cushions
12092,Hotel Swagat
12093,Supreme Pav Bhaji
12094,Utkrishta Maharashtrian Food
12095,Saat Anaaj
12096,Sandwich Club
12097,Waah! Indore
12098,Sandwich Culture
12099,Tirumala Royal Anna Swami
12100,Rolls Raees
12101,Nasta Express
12102,New Aromaa
12103,AK's Kitchen
12104,Joshi Ji Ki Rasoi
12105,Coffeco
12106,Metro Cafe
12107,China Magic
12108,Halka Fulka
12109,EVERYBODY'S KITCHEN
12110,Angaar
12111,Breakfast Corner
12112,The Thickshake Factory
12113,Swad E Sindh
12114,Taat Vaati
12115,Burger Blast
12116,Desi Canteen
12117,Chinese Food Empire
12118,Av's Bistro
12119,Egg Drop By Soy
12120,Cafe Cream
12121,Hotel Sanika
12122,Malwani Katta
12123,The Market - The Westin
12124,Puneri Kitchen
12125,Royal Group Food And Beverages
12126,Zaffraan Indian Kitchen
12127,Adicci
12128,Padmavati Chinese Corner
12129,Royal Hill Dairy
12130,Cafe Creamy Nuts
12131,Yummy Kathi Rolls
12132,Teera Farms
12133,Healthy Tasty
12134,Khatta Hyderabad
12135,Shree Prasad Bhel
12136,Purn Bramha Swayampak Ghar
12137,Mövenpick
12138,Raider's Den
12139,Boss Burger
12140,Indian Hotel
12141,Dakkhani Biryani
12142,Restro The Pasta
12143,Vishi's Home Cafe
12144,Shree Sai snacks
12145,Bramha Fast Food
12146,Hungers Adda
12147,Hotel Arohi
12148,Laxmi Enterprises
12149,Hotel Patlancha Wada
12150,Morya Misal
12151,Hotel Shreenidhi
12152,Good Food Corner
12153,Chennai Grill
12154,S P Katta
12155,Ekta Snacks And Tiffins
12156,Rolls Corner
12157,Paratha King Combo & Snacks Centre
12158,Cafe Yaari Dosti
12159,Amu's Kitchen
12160,Famous Caterers And Biryani House
12161,Easy Bites
12162,Kalika's The Royal Bakery
